Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
,,,,,,,,,,,,,,,,,,,,,,,
1768498667,20,,Aggregated,9.9,5.1,31,32,34,35,43,50,62,67,81,100,100,1365,690,31,33.59039136,26.6492,102.0843,85.84615385
,,,,,,,,,,,,,,,,,,,,,,,
1768498668,20,,Aggregated,10.2,5.2,31,32,34,35,43,50,62,67,81,100,100,1373,693,31,33.60701173,26.6492,102.0843,85.72906045
,,,,,,,,,,,,,,,,,,,,,,,
1768498669,20,,Aggregated,10,4.9,31,32,34,35,43,51,62,67,81,100,100,1382,697,31,33.64423321,26.6492,102.0843,85.66859624
,,,,,,,,,,,,,,,,,,,,,,,
1768498670,20,,Aggregated,9.6,4.8,31,32,34,35,43,51,62,67,81,100,100,1391,702,31,33.62753494,26.6492,102.0843,85.71962617
,,,,,,,,,,,,,,,,,,,,,,,
1768498671,20,,Aggregated,10.2,5,31,32,34,35,43,51,62,67,81,100,100,1404,709,31,33.64746937,26.6492,102.0843,85.76780627
,,,,,,,,,,,,,,,,,,,,,,,
1768498672,20,,Aggregated,9.7,4.7,31,32,34,36,43,51,62,67,81,100,100,1412,713,31,33.65987875,26.6492,102.0843,85.76345609
,,,,,,,,,,,,,,,,,,,,,,,
1768498673,20,,Aggregated,10,5,31,32,34,36,43,51,62,67,81,100,100,1424,719,31,33.66740758,26.6492,102.0843,85.75702247
,,,,,,,,,,,,,,,,,,,,,,,
1768498674,20,,Aggregated,9.7,4.8,31,32,34,36,43,51,62,67,81,100,100,1438,725,31,33.65048428,26.6492,102.0843,85.64255911
,,,,,,,,,,,,,,,,,,,,,,,
1768498675,20,,Aggregated,10.3,5.2,31,32,34,35,43,50,62,67,81,100,100,1445,731,31,33.6349791,26.6492,102.0843,85.90588235
,,,,,,,,,,,,,,,,,,,,,,,
1768498676,20,,Aggregated,10.4,5.1,31,32,34,35,43,50,62,67,81,100,100,1459,737,31,33.62154681,26.6492,102.0843,85.79163811
,,,,,,,,,,,,,,,,,,,,,,,
1768498677,20,,Aggregated,9.8,4.9,31,32,34,35,43,50,62,67,81,100,100,1465,741,31,33.62300273,26.6492,102.0843,85.89351536
,,,,,,,,,,,,,,,,,,,,,,,
1768498678,20,,Aggregated,9.8,5,31,32,34,36,43,50,62,67,81,100,100,1476,745,31,33.62813699,26.6492,102.0843,85.7303523
,,,,,,,,,,,,,,,,,,,,,,,
1768498679,20,,Aggregated,10.1,5.2,31,32,34,36,43,51,62,67,81,100,100,1488,753,31,33.66257708,26.6492,102.0843,85.93145161
,,,,,,,,,,,,,,,,,,,,,,,
1768498680,20,,Aggregated,10,5,31,32,34,36,43,51,62,67,81,100,100,1497,757,31,33.67069639,26.6492,102.0843,85.8744155
,,,,,,,,,,,,,,,,,,,,,,,
1768498681,20,,Aggregated,10.2,5.3,31,32,34,36,43,51,61,67,81,100,100,1506,761,31,33.64913765,26.6492,102.0843,85.81806109
,,,,,,,,,,,,,,,,,,,,,,,
1768498682,20,,Aggregated,10.2,5.3,31,32,34,36,43,51,61,67,81,100,100,1512,765,31,33.64874081,26.6492,102.0843,85.91666667
,,,,,,,,,,,,,,,,,,,,,,,
1768498683,20,,Aggregated,10.1,5.2,31,32,34,36,43,51,61,67,81,100,100,1525,773,31,33.62867364,26.6492,102.0843,86.06032787
,,,,,,,,,,,,,,,,,,,,,,,
1768498684,20,,Aggregated,9.8,5.1,31,32,34,36,43,51,61,67,81,100,100,1535,775,31,33.61681068,26.6492,102.0843,85.752443
,,,,,,,,,,,,,,,,,,,,,,,
1768498685,20,,Aggregated,9.6,4.9,31,32,34,36,43,51,62,67,81,100,100,1544,781,31,33.64374514,26.6492,102.0843,85.89766839
,,,,,,,,,,,,,,,,,,,,,,,
1768498686,20,,Aggregated,9.4,4.9,31,32,34,36,43,51,61,67,81,100,100,1554,785,31,33.62884659,26.6492,102.0843,85.79279279
,,,,,,,,,,,,,,,,,,,,,,,
1768498687,20,,Aggregated,9.4,4.6,31,32,34,36,43,51,61,67,81,100,100,1561,788,31,33.6288975,26.6492,102.0843,85.73991031
,,,,,,,,,,,,,,,,,,,,,,,
1768498688,20,,Aggregated,9.5,4.8,31,32,34,36,43,51,61,67,81,100,100,1572,793,31,33.6261215,26.6492,102.0843,85.68575064
,,,,,,,,,,,,,,,,,,,,,,,
1768498689,20,,Aggregated,9.6,4.7,31,32,34,36,43,51,62,67,81,100,100,1580,798,31,33.63687006,26.6492,102.0843,85.77974684
,,,,,,,,,,,,,,,,,,,,,,,
1768498690,20,,Aggregated,9.6,4.8,31,32,34,36,43,51,62,67,81,100,100,1591,804,31,33.62676876,26.6492,102.0843,85.82275299
,,,,,,,,,,,,,,,,,,,,,,,
1768498691,20,,Aggregated,9.5,4.7,31,32,34,36,43,50,61,66,81,100,100,1601,809,31,33.61120462,26.6492,102.0843,85.81761399
,,,,,,,,,,,,,,,,,,,,,,,
1768498692,20,,Aggregated,9.3,4.7,31,32,34,36,43,50,61,66,81,100,100,1613,815,31,33.59649163,26.6492,102.0843,85.81153131
,,,,,,,,,,,,,,,,,,,,,,,
1768498693,20,,Aggregated,9.4,4.7,31,32,34,36,43,50,61,66,81,100,100,1623,821,31,33.57517153,26.6492,102.0843,85.90141713
,,,,,,,,,,,,,,,,,,,,,,,
1768498694,20,,Aggregated,10,4.9,31,32,34,36,43,50,61,66,81,100,100,1630,823,31,33.5800216,26.6492,102.0843,85.75582822
,,,,,,,,,,,,,,,,,,,,,,,
1768498695,20,,Aggregated,9.9,5.1,31,32,34,36,43,50,61,66,81,100,100,1642,830,31,33.57804013,26.6492,102.0843,85.84409257
,,,,,,,,,,,,,,,,,,,,,,,
1768498696,20,,Aggregated,9.8,4.9,31,32,34,36,43,50,61,66,81,100,100,1655,834,31,33.5683823,26.6492,102.0843,85.60483384
,,,,,,,,,,,,,,,,,,,,,,,
1768498697,20,,Aggregated,10,5.1,31,32,34,35,43,50,61,66,81,100,100,1661,839,31,33.55493149,26.6492,102.0843,85.78807947
,,,,,,,,,,,,,,,,,,,,,,,
1768498698,20,,Aggregated,10,5,31,32,34,35,43,50,61,66,81,100,100,1672,843,31,33.54813475,26.5398,102.0843,85.64473684
,,,,,,,,,,,,,,,,,,,,,,,
1768498699,20,,Aggregated,9.9,5,31,32,34,36,43,50,61,66,81,100,100,1680,847,31,33.55863423,26.5398,102.0843,85.64166667
,,,,,,,,,,,,,,,,,,,,,,,
1768498700,20,,Aggregated,10.2,4.9,31,32,34,36,43,50,61,66,81,100,100,1691,853,31,33.5599521,26.5398,102.0843,85.68302779
,,,,,,,,,,,,,,,,,,,,,,,
1768498701,20,,Aggregated,9.8,4.9,31,32,34,35,43,50,61,65,81,100,100,1701,857,31,33.55188513,26.5398,102.0843,85.58847737
,,,,,,,,,,,,,,,,,,,,,,,
1768498702,20,,Aggregated,9.9,4.7,31,32,34,35,43,50,61,65,81,100,100,1711,862,31,33.53940316,26.5398,102.0843,85.58503799
,,,,,,,,,,,,,,,,,,,,,,,
1768498703,20,,Aggregated,9.8,4.7,31,32,34,36,43,50,61,65,81,100,100,1723,868,31,33.55787974,26.5398,102.0843,85.58096344
